Tweet Id,Text,Name,Screen Name,UTC,Created At,Favorites,Retweets,Language,Client,Tweet Type,URLs,Hashtags,Mentions,Media Type,Media URLs,,,
1322126478272720896,"**-PCR பரிசோதனை போர்வையில் கொள்ளை -**

#PCR பரிசோதனை செய்யும் போர்வையில் மஹவ பகுதியிலுள்ள வீடொன்றிற்குள் சென்ற மூவர், அங்குள்ளவர்களுக்கு தூக்க மாத்திரையை வழங்கி, பணம் மற்றும் நகைகளை கொள்ளையிட்டு சென்றுள்ளனர். − பொலிஸார்.
#Police #SriLanka #COVID19 #Covid_19 #coronavirus #lk https://t.co/EHr2qei6A3",Ranjan Arun Prasadh,raprasadh,2020-10-30T10:41:30.000Z,Fri Oct 30 10:41:30 +0000 2020,10,5,ta,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,7,0,photo,https://pbs.twimg.com/media/ElkjBSaU0AMnGYj.jpg,,,
1322125323043921922,"Ranjula Herath of Flabulous shares her thoughts on how to cope during these uncertain times

#brunch #lk #srilanka #stayhome #staysafe #covid_19 #stayhealthy #staystrong #ranju_xtra #jula_jujub #flabulous_lk https://t.co/pPkzKi8Hbl",The Morning,TheMorningLK,2020-10-30T10:36:55.000Z,Fri Oct 30 10:36:55 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,11,0,video,https://video.twimg.com/ext_tw_video/1322123806895296512/pu/vid/320x320/ygCdRT3FGvr7wMUu.mp4?tag=10,,,
1322124619621437441,"RT @WHOSriLanka : වාෂ්ප ආශ්වාස කිරීමෙන් #COVID19 වළක්වා ගත නොහැක.

நீராவி பிடிப்பது COVID-19 இல் இருந்து பாதுகாப்பு தராது.

Inhaling steam will not prevent COVID-19.

#COVID19LK #SriLanka #lka #SpreadFactsNotFear #FactCheck https://t.co/QZ3hBqyues",Naddy Maker,NaddyMaker,2020-10-30T10:34:07.000Z,Fri Oct 30 10:34:07 +0000 2020,0,0,und,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,6,0,photo,https://pbs.twimg.com/media/Elf8IyOU0AA_7pL.jpg,,,
1322123425968615424,"RT @WHOSriLanka : වාෂ්ප ආශ්වාස කිරීමෙන් #COVID19 වළක්වා ගත නොහැක.

நீராவி பிடிப்பது COVID-19 இல் இருந்து பாதுகாப்பு தராது.

Inhaling steam will not prevent COVID-19.

#COVID19LK #SriLanka #lka #SpreadFactsNotFear #FactCheck https://t.co/QZ3hBqyues",udaya dampage,udayadampage,2020-10-30T10:29:23.000Z,Fri Oct 30 10:29:23 +0000 2020,0,0,und,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,6,0,photo,https://pbs.twimg.com/media/Elf8IyOU0AA_7pL.jpg,,,
1322123255767998464,"RT @WHOSriLanka : වාෂ්ප ආශ්වාස කිරීමෙන් #COVID19 වළක්වා ගත නොහැක.

நீராவி பிடிப்பது COVID-19 இல் இருந்து பாதுகாப்பு தராது.

Inhaling steam will not prevent COVID-19.

#COVID19LK #SriLanka #lka #SpreadFactsNotFear #FactCheck https://t.co/QZ3hBqyues",AMUTHAN_AK,AMUTHAN_AK,2020-10-30T10:28:42.000Z,Fri Oct 30 10:28:42 +0000 2020,0,0,und,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,6,0,photo,https://pbs.twimg.com/media/Elf8IyOU0AA_7pL.jpg,,,
1322122564794306563,"RT @virakesari_lk : கொவிட்-19 தகவல் திரட்டும் புதிய செயலி அறிமுகம்
https://t.co/hXgOwAmHBx
#SriLanka #COVID__19 #App @GotabayaR",Dr.Sivanandarajah Sudharshan.,DrSivanandaraj1,2020-10-30T10:25:57.000Z,Fri Oct 30 10:25:57 +0000 2020,0,0,ta,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,https://bit.ly/3ea7a0h ,3,1,,,,,
1322121753506705408,"RT @munza14 : The total number of COVID-19 cases for today has increased to 582.
As much as the authorities have a responsibility, you too have an important role to play in fighting this pandemic.
So, be responsible, stay home and protect yourself and your loved ones.
#LKA #SriLanka #COVID19SL",Shyam Fernando,shyam_f,2020-10-30T10:22:44.000Z,Fri Oct 30 10:22:44 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,3,0,,,,,
1322116827980435457,"A technician from #China is expected to arrive in #SriLanka this morning to repair a high capacity PCR machine that broke down a few days ago, National Operation Centre for #Prevention of #COVID-19 Outbreak Head Lt. Gen. Shavendra Silva 
https://t.co/BB2gBDFapl",VG,vg123e,2020-10-30T10:03:10.000Z,Fri Oct 30 10:03:10 +0000 2020,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,http://www.ft.lk/news/Technician-from-China-expected-today-to-repair-faulty-PCR-machine/56-708263 ,4,0,,,,,
1322116482646511616,RT @Dailymirror_SL : Covid-19 Peliyagoda Fish Market cluster #COVID19SL #LKA #COVID19LK #SriLanka https://t.co/R9ZqPVhMY5,Janany Nadeshan,JananyNadeshan,2020-10-30T10:01:47.000Z,Fri Oct 30 10:01:47 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,4,0,photo,https://pbs.twimg.com/media/ElkIiSJUYAAwbNY.jpg,,,
1322115986628079617,RT @Dailymirror_SL : Covid-19 Peliyagoda Fish Market cluster #COVID19SL #LKA #COVID19LK #SriLanka https://t.co/R9ZqPVhMY5,Kamal Mettananda,KamalMettananda,2020-10-30T09:59:49.000Z,Fri Oct 30 09:59:49 +0000 2020,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,,4,0,photo,https://pbs.twimg.com/media/ElkIiSJUYAAwbNY.jpg,,,
1322115735624118273,"🚨COVID PATIENT IDENTIFY🚨

🔳Eight (8) persons working at the Kurunagala #Municipal Council tested  postive for covid-19 today.

🔳Following the detection #Willgoda village, in #Kurunegala, #isolated.

#LKA #SriLanka #COVID19SL #COVID19LK #COVID_19SL #coronavirus",𝒀𝒖𝒈𝒂𝒏 𝓝𝓪𝓻𝓶𝓪𝓽𝓱𝓪𝓷,imyugan,2020-10-30T09:58:49.000Z,Fri Oct 30 09:58:49 +0000 2020,2,3,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,10,0,,,,,
1322112058029199361,"RT @WHOSriLanka : වාෂ්ප ආශ්වාස කිරීමෙන් #COVID19 වළක්වා ගත නොහැක.

நீராவி பிடிப்பது COVID-19 இல் இருந்து பாதுகாப்பு தராது.

Inhaling steam will not prevent COVID-19.

#COVID19LK #SriLanka #lka #SpreadFactsNotFear #FactCheck https://t.co/QZ3hBqyues",Senani Samaranayake,SenaniSL,2020-10-30T09:44:12.000Z,Fri Oct 30 09:44:12 +0000 2020,0,0,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,6,0,photo,https://pbs.twimg.com/media/Elf8IyOU0AA_7pL.jpg,,,
1322111270670147588,Need of the hour is ramped up testing. https://t.co/6Lvtt1TGUf #lka #srilanka #Covid-19,Ranjit J Perera,Panhinda,2020-10-30T09:41:05.000Z,Fri Oct 30 09:41:05 +0000 2020,2,3,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,http://shorturl.at/qCPV1 ,3,0,,,,,
1322107821819789312,RT @Dailymirror_SL : Covid-19 Peliyagoda Fish Market cluster #COVID19SL #LKA #COVID19LK #SriLanka https://t.co/R9ZqPVhMY5,Jegatheeswaran Umesh 🇱🇰,Umesh19726,2020-10-30T09:27:22.000Z,Fri Oct 30 09:27:22 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,4,0,photo,https://pbs.twimg.com/media/ElkIiSJUYAAwbNY.jpg,,,
1322105066652798976,"RT @sjayasiri : Eight (8) persons working at the Kurunagala Municipal Council tested  postive for covid-19 today. Following the detection Willgoda village, in Kurunegala, isolated. #COVID19SL #LKA #COVID19LK #SriLanka",Thamaru!,Tikiri_,2020-10-30T09:16:26.000Z,Fri Oct 30 09:16:26 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,4,0,,,,,
1322105004061159424,"Marcus to be asked to join talks between JAAF &amp; Basil? 

#lka #SriLanka #Covid19 #Covid19lk #Covid_19 #JAAF @basil_rajapaksa https://t.co/bLyD611Ema",Srilankamirror,SriLankaMirror,2020-10-30T09:16:11.000Z,Fri Oct 30 09:16:11 +0000 2020,2,4,en,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Tweet,https://twitter.com/SriLankaMirror/status/1322097290354581505 ,6,1,,,,,
1322104872532013057,RT @Dailymirror_SL : Covid-19 Peliyagoda Fish Market cluster #COVID19SL #LKA #COVID19LK #SriLanka https://t.co/R9ZqPVhMY5,Sajeeth Ahmadh,sajeeth_ahd,2020-10-30T09:15:39.000Z,Fri Oct 30 09:15:39 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,4,0,photo,https://pbs.twimg.com/media/ElkIiSJUYAAwbNY.jpg,,,
1322104803170807808,"JAAF හා බැසිල් අතර සාකච්ඡාවක් : මාකස්ටත් එන්න කියයි  

#lka #SriLanka #Covid19 #Covid19lk #Covid_19 #JAAF @basil_rajapaksa https://t.co/xcp14SLaxb",Srilankamirror,SriLankaMirror,2020-10-30T09:15:23.000Z,Fri Oct 30 09:15:23 +0000 2020,1,0,si,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Tweet,https://twitter.com/SriLankaMirror/status/1322094502203559936 ,6,1,,,,,
1322104554696048640,"RT @sjayasiri : Eight (8) persons working at the Kurunagala Municipal Council tested  postive for covid-19 today. Following the detection Willgoda village, in Kurunegala, isolated. #COVID19SL #LKA #COVID19LK #SriLanka",Zaman is 29 years old 🇱🇰,ZamanX90,2020-10-30T09:14:24.000Z,Fri Oct 30 09:14:24 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,4,0,,,,,
1322104215628644352,RT @Dailymirror_SL : Covid-19 Peliyagoda Fish Market cluster #COVID19SL #LKA #COVID19LK #SriLanka https://t.co/R9ZqPVhMY5,Himasha 🇱🇰,himashatw,2020-10-30T09:13:03.000Z,Fri Oct 30 09:13:03 +0000 2020,0,0,en,"<a href=""https://google.com"" rel=""nofollow"">BotHiMaa</a>",Retweet,,4,0,photo,https://pbs.twimg.com/media/ElkIiSJUYAAwbNY.jpg,,,
1322104116865200128,RT @22Dinuk : කොළඹ ජින්තුපිටිය ප්‍රදේශයේ සේවයේ නියුතු මහජන සෞඛ්‍ය පරීක්ෂකවරුන් දෙදෙනෙකු හට නව කොරෝනා වෛරසය ආසාදනය වී ඇති බව වාර්තා වේ #lka #SriLanka #COVID__19 #coronavirus,Ishara Isuru 🏏⚽️🏉,Ishisuru1,2020-10-30T09:12:39.000Z,Fri Oct 30 09:12:39 +0000 2020,0,0,si,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,,4,0,,,,,
1322103569995112448,RT @22Dinuk : කොළඹ ජින්තුපිටිය ප්‍රදේශයේ සේවයේ නියුතු මහජන සෞඛ්‍ය පරීක්ෂකවරුන් දෙදෙනෙකු හට නව කොරෝනා වෛරසය ආසාදනය වී ඇති බව වාර්තා වේ #lka #SriLanka #COVID__19 #coronavirus,Tharindu Bhagya 🇱🇰,IamDDhark,2020-10-30T09:10:29.000Z,Fri Oct 30 09:10:29 +0000 2020,0,0,si,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,4,0,,,,,
1322103365464182784,"RT @sjayasiri : 140 more Covid-19 infected patients recover &amp; discharged from hospital increasing total number of recovered cases to 4,282; Health Ministry #COVID19SL #LKA #COVID19LK #SriLanka",Prasad Bastiansz,PBastiansz,2020-10-30T09:09:40.000Z,Fri Oct 30 09:09:40 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,4,0,,,,,
1322103074987646976,"RT @sjayasiri : Eight (8) persons working at the Kurunagala Municipal Council tested  postive for covid-19 today. Following the detection Willgoda village, in Kurunegala, isolated. #COVID19SL #LKA #COVID19LK #SriLanka",Prasad Bastiansz,PBastiansz,2020-10-30T09:08:31.000Z,Fri Oct 30 09:08:31 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,4,0,,,,,
1322102637257396226,කොළඹ ජින්තුපිටිය ප්‍රදේශයේ සේවයේ නියුතු මහජන සෞඛ්‍ය පරීක්ෂකවරුන් දෙදෙනෙකු හට නව කොරෝනා වෛරසය ආසාදනය වී ඇති බව වාර්තා වේ #lka #SriLanka #COVID__19 #coronavirus,Dinuk,22Dinuk,2020-10-30T09:06:46.000Z,Fri Oct 30 09:06:46 +0000 2020,24,3,si,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,4,0,,,,,
1322102573180936192,"It is sad to see this. What they did will accelerate the spreading of covid-19, and then those people can blame the government .
#SriLanka #lka #COVID19LK https://t.co/FdUJLs4zX5",AnulaPereira,AnulaPereira,2020-10-30T09:06:31.000Z,Fri Oct 30 09:06:31 +0000 2020,2,3,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,https://twitter.com/SriLankaTweet/status/1321839875964858368 ,3,0,,,,,
1322102424899776512,"RT @sjayasiri : Eight (8) persons working at the Kurunagala Municipal Council tested  postive for covid-19 today. Following the detection Willgoda village, in Kurunegala, isolated. #COVID19SL #LKA #COVID19LK #SriLanka",Azaardeen,Azaardeen,2020-10-30T09:05:56.000Z,Fri Oct 30 09:05:56 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,4,0,,,,,
1322102266028019713,"Willgoda village, in Kurunegala, isolated Following the detection Eight (8) persons working at the Kurunagala Urban Council tested  postive for covid-19 today.   #COVID19SL #LKA #SriLanka https://t.co/G1Gc3zRq6W",Malwana Plus,MalwanaPlus,2020-10-30T09:05:18.000Z,Fri Oct 30 09:05:18 +0000 2020,1,3,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,3,0,photo,https://pbs.twimg.com/media/ElkM_-SU4AAjlhn.jpg,,,
1322101576215928833,"கொரோனா தொற்றுக்குள்ளான மேலும் 140 பேர் பூரண குணமடைந்து மருத்துவமனைகளில் இருந்து வீடு திரும்பியுள்ளதாக தேசிய தொற்று நோயியல் பிரிவு தெரிவித்துள்ளது.
#COVID19 #coronavirus #Covid_19 #SriLanka #lka",𝐒𝐚𝐬𝐢𝐝𝐚𝐫𝐚𝐧,msasi_27,2020-10-30T09:02:33.000Z,Fri Oct 30 09:02:33 +0000 2020,1,0,ta,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,,5,0,,,,,
1322101105317195776,"Eight (8) persons working at the Kurunagala Municipal Council tested  postive for covid-19 today. Following the detection Willgoda village, in Kurunegala, isolated. #COVID19SL #LKA #COVID19LK #SriLanka",Sunil Jayasiri,sjayasiri,2020-10-30T09:00:41.000Z,Fri Oct 30 09:00:41 +0000 2020,8,9,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,4,0,,,,,
1322100939709276161,RT @Dailymirror_SL : Covid-19 Peliyagoda Fish Market cluster #COVID19SL #LKA #COVID19LK #SriLanka https://t.co/R9ZqPVhMY5,Mackie,sargemubeen,2020-10-30T09:00:02.000Z,Fri Oct 30 09:00:02 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,4,0,photo,https://pbs.twimg.com/media/ElkIiSJUYAAwbNY.jpg,,,
1322099521711534080,"RT @WHOSriLanka : වාෂ්ප ආශ්වාස කිරීමෙන් #COVID19 වළක්වා ගත නොහැක.

நீராவி பிடிப்பது COVID-19 இல் இருந்து பாதுகாப்பு தராது.

Inhaling steam will not prevent COVID-19.

#COVID19LK #SriLanka #lka #SpreadFactsNotFear #FactCheck https://t.co/QZ3hBqyues",இந்துநேசன் சச்சு | Induneshan sachu | ඉන්දුනේෂන්,induneshan,2020-10-30T08:54:24.000Z,Fri Oct 30 08:54:24 +0000 2020,0,0,und,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,6,0,photo,https://pbs.twimg.com/media/Elf8IyOU0AA_7pL.jpg,,,
1322099514463825921,"கொழும்பு சமுர்த்தி திணைக்களத்தில் சேவையாற்றிய பெண் அதிகாரி ஒருவர் கொரோனா தொற்றுக்கு உள்ளாகி உள்ளதாக தெரிவிக்கப்படுகின்றது.
#COVID19LK #COVID__19 #COVID19 #SriLanka #lka",𝐒𝐚𝐬𝐢𝐝𝐚𝐫𝐚𝐧,msasi_27,2020-10-30T08:54:22.000Z,Fri Oct 30 08:54:22 +0000 2020,1,0,ta,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,,5,0,,,,,
1322098934718689280,"RT @LiveSahan : #Lockdown

Vilgoda in Kurunegala islolated following 8 people tested COVID-19 positive.

කුරුණෑගල විල්ගොඩ ප්‍රදේශය ලොක්ඩවුන් - ප්‍රදේශයෙන් ආසාදිතයින් 8 දෙනෙකු 

#SriLanka #COVID19LK",Chanaka Prasad,wkcprasad,2020-10-30T08:52:04.000Z,Fri Oct 30 08:52:04 +0000 2020,0,0,und,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,3,0,,,,,
1322098838333648899,"#Lockdown

Vilgoda in Kurunegala islolated following 8 people tested COVID-19 positive.

කුරුණෑගල විල්ගොඩ ප්‍රදේශය ලොක්ඩවුන් - ප්‍රදේශයෙන් ආසාදිතයින් 8 දෙනෙකු 

#SriLanka #COVID19LK",🇱🇰 Sahan Dahanayake,LiveSahan,2020-10-30T08:51:41.000Z,Fri Oct 30 08:51:41 +0000 2020,1,1,und,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,,3,0,,,,,
1322098813461504001,"இதேவேளை, நாட்டில் ஏற்பட்டுள்ள கொவிட்19 தொற்று காரணமாக மக்களின் பாதுகாப்பை கருத்தில் கொண்டு பலாங்கொடை ஞாயிறு பொதுச்சந்தை மறு அறிவித்தல் வரை மூடுவதற்கு நடவடிக்கை எடுக்கப்பட்டுள்ளது.
#SriLanka #lka #News #COVID19 #Covid_19",𝐒𝐚𝐬𝐢𝐝𝐚𝐫𝐚𝐧,msasi_27,2020-10-30T08:51:35.000Z,Fri Oct 30 08:51:35 +0000 2020,1,0,ta,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,,5,0,,,,,
1322098616463446016,"🟡COVID RECOVERED UPDATE  : 
140 more Covid-19 patients recover &amp; discharged from hospital raising total number of recoveries in SL to 4,282 : Health Ministry

#lka #SriLanka #COVID19SL #COVID19LK #COVID_19SL #coronavirus #CoronaVirusUpdates #CoronaNews #stayhome",𝒀𝒖𝒈𝒂𝒏 𝓝𝓪𝓻𝓶𝓪𝓽𝓱𝓪𝓷,imyugan,2020-10-30T08:50:48.000Z,Fri Oct 30 08:50:48 +0000 2020,1,3,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,9,0,,,,,
1322098464424013824,"140 more Covid-19 infected patients recover &amp; discharged from hospital increasing total number of recovered cases to 4,282; Health Ministry #COVID19SL #LKA #COVID19LK #SriLanka",Sunil Jayasiri,sjayasiri,2020-10-30T08:50:11.000Z,Fri Oct 30 08:50:11 +0000 2020,8,4,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,4,0,,,,,
1322097822439677952,"RT @newsradiolk : Prevailing COVID-19 situation in the island looking bleak; a large number of people tested positive within Colombo Municipality limits. - PHI Union Chairman

#SriLanka #lka #coronavirus #COVID19 #COVID19SL

https://t.co/BjzDxRrXkl",Thass,Thass283,2020-10-30T08:47:38.000Z,Fri Oct 30 08:47:38 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,https://www.newsradio.lk/local/covid-19-situation-is-bleak-phis/ ,5,0,,,,,
1322097360617394176,Covid-19 Peliyagoda Fish Market cluster #COVID19SL #LKA #COVID19LK #SriLanka https://t.co/R9ZqPVhMY5,DailyMirror,Dailymirror_SL,2020-10-30T08:45:48.000Z,Fri Oct 30 08:45:48 +0000 2020,65,16,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,4,0,photo,https://pbs.twimg.com/media/ElkIiSJUYAAwbNY.jpg,,,
1322096888590569472,RT @sjayasiri : One worker at the Brandix Garment in Koggala tested positive for Covid-19. (Over 1600 workers at the garment) #COVID19SL #LKA #COVID19LK #SriLanka,محمد صفوان 🇱🇰,SafyHugs1,2020-10-30T08:43:56.000Z,Fri Oct 30 08:43:56 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,4,0,,,,,
1322096685468717057,"RT @WHOSriLanka : වාෂ්ප ආශ්වාස කිරීමෙන් #COVID19 වළක්වා ගත නොහැක.

நீராவி பிடிப்பது COVID-19 இல் இருந்து பாதுகாப்பு தராது.

Inhaling steam will not prevent COVID-19.

#COVID19LK #SriLanka #lka #SpreadFactsNotFear #FactCheck https://t.co/QZ3hBqyues",Ranga Sirilal,rangaba,2020-10-30T08:43:07.000Z,Fri Oct 30 08:43:07 +0000 2020,0,0,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,6,0,photo,https://pbs.twimg.com/media/Elf8IyOU0AA_7pL.jpg,,,
1322096642955202560,"RT @WHOSriLanka : වාෂ්ප ආශ්වාස කිරීමෙන් #COVID19 වළක්වා ගත නොහැක.

நீராவி பிடிப்பது COVID-19 இல் இருந்து பாதுகாப்பு தராது.

Inhaling steam will not prevent COVID-19.

#COVID19LK #SriLanka #lka #SpreadFactsNotFear #FactCheck https://t.co/QZ3hBqyues",DevilsAdvocate,DevilsA57217936,2020-10-30T08:42:57.000Z,Fri Oct 30 08:42:57 +0000 2020,0,0,und,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,6,0,photo,https://pbs.twimg.com/media/Elf8IyOU0AA_7pL.jpg,,,
1322096082931732480,RT @sjayasiri : One worker at the Brandix Garment in Koggala tested positive for Covid-19. (Over 1600 workers at the garment) #COVID19SL #LKA #COVID19LK #SriLanka,DevilsAdvocate,DevilsA57217936,2020-10-30T08:40:44.000Z,Fri Oct 30 08:40:44 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,4,0,,,,,
1322095615568994305,"RT @WHOSriLanka : වාෂ්ප ආශ්වාස කිරීමෙන් #COVID19 වළක්වා ගත නොහැක.

நீராவி பிடிப்பது COVID-19 இல் இருந்து பாதுகாப்பு தராது.

Inhaling steam will not prevent COVID-19.

#COVID19LK #SriLanka #lka #SpreadFactsNotFear #FactCheck https://t.co/QZ3hBqyues",Peter van Ginkel,PetervGinkel,2020-10-30T08:38:52.000Z,Fri Oct 30 08:38:52 +0000 2020,0,0,und,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,,6,0,photo,https://pbs.twimg.com/media/Elf8IyOU0AA_7pL.jpg,,,
1322095454943801350,"RT @WHOSriLanka : වාෂ්ප ආශ්වාස කිරීමෙන් #COVID19 වළක්වා ගත නොහැක.

நீராவி பிடிப்பது COVID-19 இல் இருந்து பாதுகாப்பு தராது.

Inhaling steam will not prevent COVID-19.

#COVID19LK #SriLanka #lka #SpreadFactsNotFear #FactCheck https://t.co/QZ3hBqyues",Shanmugaraj Premkumar,ShanmugarajPrem,2020-10-30T08:38:14.000Z,Fri Oct 30 08:38:14 +0000 2020,0,0,und,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,6,0,photo,https://pbs.twimg.com/media/Elf8IyOU0AA_7pL.jpg,,,
1322093695844315136,"RT @WHOSriLanka : වාෂ්ප ආශ්වාස කිරීමෙන් #COVID19 වළක්වා ගත නොහැක.

நீராவி பிடிப்பது COVID-19 இல் இருந்து பாதுகாப்பு தராது.

Inhaling steam will not prevent COVID-19.

#COVID19LK #SriLanka #lka #SpreadFactsNotFear #FactCheck https://t.co/QZ3hBqyues",வாழ்க வளமுடன்,ilangoadmin,2020-10-30T08:31:15.000Z,Fri Oct 30 08:31:15 +0000 2020,0,0,und,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,,6,0,photo,https://pbs.twimg.com/media/Elf8IyOU0AA_7pL.jpg,,,
1322093153348804609,"RT @WHOSriLanka : වාෂ්ප ආශ්වාස කිරීමෙන් #COVID19 වළක්වා ගත නොහැක.

நீராவி பிடிப்பது COVID-19 இல் இருந்து பாதுகாப்பு தராது.

Inhaling steam will not prevent COVID-19.

#COVID19LK #SriLanka #lka #SpreadFactsNotFear #FactCheck https://t.co/QZ3hBqyues",Bigil harish,Harimhs49,2020-10-30T08:29:05.000Z,Fri Oct 30 08:29:05 +0000 2020,0,0,und,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,6,0,photo,https://pbs.twimg.com/media/Elf8IyOU0AA_7pL.jpg,,,
1322091113692434432,"RT @WHOSriLanka : වාෂ්ප ආශ්වාස කිරීමෙන් #COVID19 වළක්වා ගත නොහැක.

நீராவி பிடிப்பது COVID-19 இல் இருந்து பாதுகாப்பு தராது.

Inhaling steam will not prevent COVID-19.

#COVID19LK #SriLanka #lka #SpreadFactsNotFear #FactCheck https://t.co/QZ3hBqyues",ஊருக்கேவில்லன்,itzVillan,2020-10-30T08:20:59.000Z,Fri Oct 30 08:20:59 +0000 2020,0,0,und,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,6,0,photo,https://pbs.twimg.com/media/Elf8IyOU0AA_7pL.jpg,,,
1322091031156858880,"RT @itzNisha7 : Good Morning Tweeple
Hv a lovely Day

We all want success but there is no better success than that if we have the mindset to accept failure.

#Ammulu #Master @actorvijay @jenwinget #PlayBold 

#SriLanka #COVID__19 
#StaySafe

#DSha #KingKohli 😘 https://t.co/vBQcwSzHLm",Thalapathy Hearts ❤,Senthil45912029,2020-10-30T08:20:39.000Z,Fri Oct 30 08:20:39 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,8,2,photo,https://pbs.twimg.com/media/EljOwJWVgAUHNGY.jpg,,,
